transaction_id,amount,country,device,timestamp,time_since_last,is_fraud
19368,53.01,IT,Mobile,2024-01-14 10:02:25.683058,3.955873,0
19369,155.2,PL,POS,2024-01-14 10:03:54.845097,89.162039,0
19370,96.51,CN,ATM,2024-01-14 10:04:17.077041,22.231944,0
19371,46.54,NL,Web,2024-01-14 10:04:19.467303,2.390262,0
19372,180.82,DE,Mobile,2024-01-14 10:05:40.887775,81.420472,0
19373,173.63,NL,Web,2024-01-14 10:06:04.998146,24.110371,0
19374,2.0,US,ATM,2024-01-14 10:07:21.838043,76.839897,0
19375,163.85,PL,POS,2024-01-14 10:08:35.627156,73.789113,0
19376,59.82,FR,ATM,2024-01-14 10:09:21.542735,45.915579,0
19377,146.09,US,ATM,2024-01-14 10:10:51.678223,90.135488,0
19378,16.01,FR,Mobile,2024-01-14 10:11:43.876773,52.19855,0
19379,13.1,FR,Mobile,2024-01-14 10:12:04.142653,20.26588,0
19380,102.47,NL,Web,2024-01-14 10:13:23.624205,79.481552,0
19381,25.77,US,Web,2024-01-14 10:14:16.994343,53.370138,1
19382,65.47,US,ATM,2024-01-14 10:14:17.762881,0.768538,0
19383,93.39,DE,ATM,2024-01-14 10:16:36.912693,139.149812,0
19384,75.41,DE,Mobile,2024-01-14 10:17:24.245097,47.332404,0
19385,96.04,FR,ATM,2024-01-14 10:19:26.028099,121.783002,0
19386,77.48,FR,ATM,2024-01-14 10:21:34.628177,128.600078,0
19387,38.13,DE,ATM,2024-01-14 10:22:09.951802,35.323625,0
19388,7.59,DE,POS,2024-01-14 10:22:52.466946,42.515144,0
19389,154.67,IT,POS,2024-01-14 10:23:24.712975,32.246029,0
19390,149.67,US,Mobile,2024-01-14 10:24:00.521784,35.808809,0
19391,0.46,ES,Mobile,2024-01-14 10:26:15.833630,135.311846,0
19392,147.04,NL,POS,2024-01-14 10:27:48.944543,93.110913,0
19393,13.09,NL,Mobile,2024-01-14 10:27:57.061136,8.116593,0
19394,32.38,PL,Mobile,2024-01-14 10:28:53.605018,56.543882,0
19395,42.67,ES,POS,2024-01-14 10:34:23.508371,329.903353,0
19396,91.06,ES,POS,2024-01-14 10:35:17.822105,54.313734,0
19397,7.76,IT,Web,2024-01-14 10:36:50.292879,92.470774,0
19398,140.19,DE,Mobile,2024-01-14 10:38:18.229102,87.936223,0
19399,228.82,DE,Mobile,2024-01-14 10:38:44.105394,25.876292,0
19400,244.09,CN,ATM,2024-01-14 10:39:12.003905,27.898511,0
19401,7.71,IT,POS,2024-01-14 10:40:29.261786,77.257881,0
19402,201.44,DE,POS,2024-01-14 10:41:10.848641,41.586855,0
19403,67.11,IT,Mobile,2024-01-14 10:42:01.566532,50.717891,0
19404,103.84,FR,Mobile,2024-01-14 10:43:16.443224,74.876692,0
19405,213.43,IT,ATM,2024-01-14 10:44:46.633150,90.189926,0
19406,86.54,FR,POS,2024-01-14 10:45:05.640575,19.007425,0
19407,48.81,FR,ATM,2024-01-14 10:45:15.165814,9.525239,0
19408,59.57,CN,POS,2024-01-14 10:45:35.867085,20.701271,0
19409,92.29,FR,ATM,2024-01-14 10:46:18.367403,42.500318,0
19410,231.6,CN,Web,2024-01-14 10:46:43.493311,25.125908,1
19411,176.44,PL,POS,2024-01-14 10:47:33.903497,50.410186,0
19412,68.84,CN,ATM,2024-01-14 10:47:37.200383,3.296886,0
19413,18.96,ES,ATM,2024-01-14 10:48:19.970822,42.770439,0
19414,34.06,US,Web,2024-01-14 10:48:47.501342,27.53052,0
19415,35.93,US,POS,2024-01-14 10:49:33.401430,45.900088,0
19416,27.31,ES,POS,2024-01-14 10:50:06.347706,32.946276,0
19417,109.87,PL,ATM,2024-01-14 10:50:26.411142,20.063436,0
19418,144.63,DE,ATM,2024-01-14 10:52:47.083046,140.671904,0
19419,30.83,FR,Mobile,2024-01-14 10:52:59.339777,12.256731,0
19420,149.73,ES,POS,2024-01-14 10:54:07.962427,68.62265,0
19421,106.07,FR,ATM,2024-01-14 10:56:43.094898,155.132471,0
19422,46.55,PL,ATM,2024-01-14 10:57:29.513392,46.418494,0
19423,95.96,ES,Web,2024-01-14 10:59:34.959797,125.446405,0
19424,117.34,ES,Mobile,2024-01-14 10:59:42.961497,8.0017,0
19425,65.87,NL,Mobile,2024-01-14 11:00:23.809572,40.848075,0
19426,46.83,NL,Web,2024-01-14 11:01:00.451123,36.641551,0
19427,8.58,FR,Mobile,2024-01-14 11:01:00.940240,0.489117,0
19428,0.11,ES,Web,2024-01-14 11:01:36.079370,35.13913,0
19429,221.49,US,Mobile,2024-01-14 11:02:03.709165,27.629795,0
19430,24.9,NL,POS,2024-01-14 11:03:10.192339,66.483174,0
19431,87.01,DE,POS,2024-01-14 11:05:57.349585,167.157246,0
19432,229.68,FR,Mobile,2024-01-14 11:06:02.731355,5.38177,0
19433,136.43,CN,POS,2024-01-14 11:06:26.534438,23.803083,1
19434,10.46,US,ATM,2024-01-14 11:07:01.760644,35.226206,0
19435,129.52,ES,POS,2024-01-14 11:07:38.199225,36.438581,0
19436,103.69,US,ATM,2024-01-14 11:09:07.647798,89.448573,0
19437,31.97,ES,Web,2024-01-14 11:09:42.801837,35.154039,0
19438,93.59,US,Web,2024-01-14 11:09:44.454056,1.652219,0
19439,139.84,NL,ATM,2024-01-14 11:10:58.748058,74.294002,0
19440,27.56,DE,Web,2024-01-14 11:13:08.428658,129.6806,0
19441,162.62,FR,ATM,2024-01-14 11:13:51.709695,43.281037,0
19442,6.57,FR,Web,2024-01-14 11:14:43.918299,52.208604,0
19443,59.97,NL,ATM,2024-01-14 11:14:54.589615,10.671316,0
19444,21.24,IT,Mobile,2024-01-14 11:15:09.547005,14.95739,0
19445,104.16,CN,ATM,2024-01-14 11:15:25.633125,16.08612,1
19446,15.38,US,POS,2024-01-14 11:15:59.438414,33.805289,0
19447,33.42,DE,ATM,2024-01-14 11:18:37.424903,157.986489,0
19448,10.9,DE,Mobile,2024-01-14 11:19:21.686565,44.261662,0
19449,133.67,FR,ATM,2024-01-14 11:19:34.485410,12.798845,0
19450,11.35,US,Mobile,2024-01-14 11:19:53.047357,18.561947,0
19451,102.74,IT,Mobile,2024-01-14 11:20:22.119320,29.071963,0
19452,98.27,ES,Web,2024-01-14 11:21:20.691156,58.571836,0
19453,12.29,ES,Web,2024-01-14 11:21:55.483818,34.792662,0
19454,66.79,IT,Web,2024-01-14 11:22:25.382557,29.898739,0
19455,54.95,PL,Mobile,2024-01-14 11:23:15.289689,49.907132,0
19456,72.21,NL,POS,2024-01-14 11:23:31.900943,16.611254,0
19457,221.46,ES,Web,2024-01-14 11:23:36.832356,4.931413,1
19458,6.72,FR,ATM,2024-01-14 11:23:38.315393,1.483037,0
19459,137.41,NL,Mobile,2024-01-14 11:23:55.677135,17.361742,0
19460,158.5,DE,ATM,2024-01-14 11:24:01.440837,5.763702,0
19461,10.8,PL,ATM,2024-01-14 11:24:26.040013,24.599176,0
19462,85.39,NL,Mobile,2024-01-14 11:25:54.990765,88.950752,0
19463,96.89,NL,Web,2024-01-14 11:27:10.579842,75.589077,1
19464,63.64,FR,Mobile,2024-01-14 11:28:07.219236,56.639394,0
19465,55.92,CN,Web,2024-01-14 11:30:02.054961,114.835725,0
19466,30.6,NL,Mobile,2024-01-14 11:30:21.937755,19.882794,0
19467,93.46,DE,Web,2024-01-14 11:32:31.735196,129.797441,0
19468,26.9,FR,POS,2024-01-14 11:33:02.308699,30.573503,0
19469,49.3,NL,Mobile,2024-01-14 11:33:33.047635,30.738936,0
19470,155.8,ES,POS,2024-01-14 11:34:04.234735,31.1871,0
19471,7.5,CN,POS,2024-01-14 11:34:10.429458,6.194723,0
19472,60.12,US,Web,2024-01-14 11:37:52.951123,222.521665,0
19473,53.25,FR,Web,2024-01-14 11:38:01.896408,8.945285,0
19474,38.05,ES,Web,2024-01-14 11:38:26.907909,25.011501,0
19475,72.81,FR,ATM,2024-01-14 11:38:49.985953,23.078044,0
19476,1.26,PL,POS,2024-01-14 11:38:54.642856,4.656903,0
19477,54.26,ES,Mobile,2024-01-14 11:39:04.553743,9.910887,0
19478,53.19,PL,Mobile,2024-01-14 11:39:07.307480,2.753737,0
19479,58.07,DE,Web,2024-01-14 11:39:28.060440,20.75296,0
19480,19.11,US,Mobile,2024-01-14 11:41:28.950237,120.889797,0
19481,18.61,US,ATM,2024-01-14 11:41:53.830476,24.880239,0
19482,83.35,FR,POS,2024-01-14 11:42:01.752724,7.922248,0
19483,7.78,FR,Mobile,2024-01-14 11:43:04.008362,62.255638,0
19484,29.21,ES,Mobile,2024-01-14 11:48:45.063250,341.054888,0
19485,142.14,CN,Web,2024-01-14 11:49:00.926484,15.863234,0
19486,8.76,PL,Web,2024-01-14 11:49:20.600989,19.674505,0
19487,50.5,FR,Web,2024-01-14 11:52:54.807186,214.206197,0
19488,88.36,ES,ATM,2024-01-14 11:53:06.624769,11.817583,0
19489,12.22,NL,POS,2024-01-14 11:53:49.574608,42.949839,0
19490,29.97,FR,Mobile,2024-01-14 11:54:06.013362,16.438754,0
19491,65.45,IT,POS,2024-01-14 11:56:47.619521,161.606159,0
19492,31.71,PL,Mobile,2024-01-14 12:00:47.086788,239.467267,0
19493,9.32,FR,Web,2024-01-14 12:02:28.232839,101.146051,0
19494,21.16,IT,ATM,2024-01-14 12:02:50.914093,22.681254,0
19495,9.27,CN,ATM,2024-01-14 12:03:21.913395,30.999302,0
19496,328.62,IT,ATM,2024-01-14 12:03:38.561910,16.648515,0
19497,21.5,NL,Mobile,2024-01-14 12:05:51.413272,132.851362,0
19498,60.5,IT,Web,2024-01-14 12:08:19.008517,147.595245,0
19499,44.76,ES,Mobile,2024-01-14 12:08:51.575433,32.566916,0
19500,67.43,CN,Web,2024-01-14 12:09:55.695300,64.119867,0
19501,55.15,PL,ATM,2024-01-14 12:10:06.554476,10.859176,0
19502,103.91,ES,Web,2024-01-14 12:10:40.803442,34.248966,0
19503,165.09,US,ATM,2024-01-14 12:11:40.702171,59.898729,0
19504,26.87,FR,POS,2024-01-14 12:12:09.909493,29.207322,0
19505,16.23,DE,Mobile,2024-01-14 12:12:36.462096,26.552603,0
19506,332.53,NL,Web,2024-01-14 12:12:36.522065,0.059969,0
19507,160.84,US,Web,2024-01-14 12:14:14.390405,97.86834,0
19508,36.19,NL,Mobile,2024-01-14 12:16:26.466681,132.076276,0
19509,180.14,CN,Web,2024-01-14 12:19:55.796694,209.330013,0
19510,88.83,PL,Mobile,2024-01-14 12:21:12.018706,76.222012,0
19511,46.02,NL,Web,2024-01-14 12:21:59.768358,47.749652,0
19512,165.35,NL,Mobile,2024-01-14 12:22:18.592225,18.823867,0
19513,89.98,NL,POS,2024-01-14 12:29:34.413138,435.820913,0
19514,140.1,DE,POS,2024-01-14 12:30:27.872868,53.45973,0
19515,43.27,PL,POS,2024-01-14 12:31:36.455705,68.582837,0
19516,128.24,FR,Web,2024-01-14 12:32:45.274622,68.818917,0
19517,36.57,PL,Mobile,2024-01-14 12:34:37.231980,111.957358,0
19518,106.27,FR,ATM,2024-01-14 12:34:37.815157,0.583177,0
19519,45.75,NL,ATM,2024-01-14 12:34:52.741837,14.92668,0
19520,41.56,DE,Mobile,2024-01-14 12:35:58.455040,65.713203,0
19521,127.42,DE,POS,2024-01-14 12:38:13.766072,135.311032,1
19522,10.69,US,ATM,2024-01-14 12:39:23.141595,69.375523,0
19523,210.72,DE,Web,2024-01-14 12:39:55.155661,32.014066,0
19524,56.85,IT,ATM,2024-01-14 12:40:22.078892,26.923231,0
19525,80.86,ES,ATM,2024-01-14 12:41:42.431633,80.352741,0
19526,41.57,DE,ATM,2024-01-14 12:43:03.542356,81.110723,0
19527,83.05,IT,ATM,2024-01-14 12:43:59.587950,56.045594,0
19528,98.99,NL,Web,2024-01-14 12:44:20.261471,20.673521,0
19529,162.29,IT,Mobile,2024-01-14 12:46:55.801484,155.540013,0
19530,154.14,CN,Web,2024-01-14 12:47:43.963130,48.161646,0
19531,35.43,ES,Mobile,2024-01-14 12:49:17.742833,93.779703,0
19532,76.54,DE,POS,2024-01-14 12:49:32.214278,14.471445,0
19533,121.34,ES,POS,2024-01-14 12:49:57.513678,25.2994,0
19534,115.81,FR,ATM,2024-01-14 12:52:02.078677,124.564999,0
19535,177.26,CN,ATM,2024-01-14 12:52:05.163035,3.084358,0
19536,142.68,ES,Mobile,2024-01-14 12:52:48.248208,43.085173,0
19537,101.23,CN,Mobile,2024-01-14 12:53:27.680906,39.432698,0
19538,110.54,DE,Mobile,2024-01-14 12:54:51.154542,83.473636,0
19539,131.79,PL,ATM,2024-01-14 12:55:11.022808,19.868266,0
19540,145.56,NL,POS,2024-01-14 12:55:25.858750,14.835942,0
19541,34.79,PL,POS,2024-01-14 12:58:02.187965,156.329215,0
19542,121.79,US,Web,2024-01-14 12:58:53.065201,50.877236,0
19543,238.4,ES,Web,2024-01-14 12:58:59.700287,6.635086,0
19544,21.22,US,Web,2024-01-14 12:59:12.568872,12.868585,0
19545,3.95,FR,Web,2024-01-14 13:05:57.412227,404.843355,0
19546,6.01,PL,ATM,2024-01-14 13:06:10.472415,13.060188,0
19547,19.54,IT,Web,2024-01-14 13:07:07.042128,56.569713,0
19548,201.85,FR,Mobile,2024-01-14 13:07:39.739010,32.696882,0
19549,10.85,IT,POS,2024-01-14 13:09:49.821787,130.082777,0
19550,110.14,US,POS,2024-01-14 13:11:14.252913,84.431126,1
19551,161.42,PL,POS,2024-01-14 13:12:08.774800,54.521887,0
19552,167.99,PL,Mobile,2024-01-14 13:12:09.422624,0.647824,0
19553,43.13,CN,POS,2024-01-14 13:14:16.536127,127.113503,0
19554,54.7,FR,Mobile,2024-01-14 13:14:51.827419,35.291292,0
19555,31.24,US,Mobile,2024-01-14 13:17:32.750767,160.923348,0
19556,12.75,DE,Web,2024-01-14 13:18:13.806653,41.055886,0
19557,19.08,IT,Mobile,2024-01-14 13:19:24.900897,71.094244,0
19558,11.58,DE,Web,2024-01-14 13:19:29.209520,4.308623,0
19559,41.88,US,Web,2024-01-14 13:20:51.234718,82.025198,0
19560,14.94,ES,ATM,2024-01-14 13:21:15.983742,24.749024,0
19561,41.32,PL,ATM,2024-01-14 13:21:41.956296,25.972554,0
19562,152.41,IT,Mobile,2024-01-14 13:21:49.534721,7.578425,0
19563,85.02,ES,Mobile,2024-01-14 13:21:59.064418,9.529697,0
19564,86.95,PL,Mobile,2024-01-14 13:22:11.394355,12.329937,0
19565,133.65,NL,POS,2024-01-14 13:22:35.262582,23.868227,0
19566,3.37,FR,Mobile,2024-01-14 13:24:48.783312,133.52073,0
19567,126.59,FR,Web,2024-01-14 13:25:16.339976,27.556664,0
19568,17.49,PL,Web,2024-01-14 13:26:33.660142,77.320166,0
19569,33.96,US,Mobile,2024-01-14 13:26:38.842492,5.18235,0
19570,29.46,FR,Mobile,2024-01-14 13:27:32.499395,53.656903,0
19571,8.93,US,POS,2024-01-14 13:28:11.953600,39.454205,1
19572,15.26,CN,POS,2024-01-14 13:32:00.841789,228.888189,0
19573,250.52,NL,Web,2024-01-14 13:33:53.170954,112.329165,0
19574,73.36,US,ATM,2024-01-14 13:34:29.570385,36.399431,0
19575,51.39,NL,Web,2024-01-14 13:35:59.107760,89.537375,0
19576,113.44,PL,POS,2024-01-14 13:36:11.976537,12.868777,0
19577,134.45,CN,ATM,2024-01-14 13:37:01.554809,49.578272,0
19578,9.35,PL,Mobile,2024-01-14 13:37:06.207797,4.652988,0
19579,108.04,DE,POS,2024-01-14 13:37:31.878634,25.670837,0
19580,215.53,CN,POS,2024-01-14 13:37:47.238956,15.360322,0
19581,70.44,IT,Web,2024-01-14 13:39:03.383739,76.144783,0
19582,76.19,PL,POS,2024-01-14 13:39:43.795083,40.411344,0
19583,163.47,CN,ATM,2024-01-14 13:41:07.230211,83.435128,0
19584,91.03,IT,POS,2024-01-14 13:41:50.683154,43.452943,0
19585,428.26,IT,POS,2024-01-14 13:41:56.110446,5.427292,0
19586,26.58,US,Web,2024-01-14 13:43:15.875272,79.764826,0
19587,149.39,ES,POS,2024-01-14 13:45:03.343387,107.468115,0
19588,75.82,CN,ATM,2024-01-14 13:47:23.655541,140.312154,0
19589,36.42,NL,Mobile,2024-01-14 13:48:14.572337,50.916796,0
19590,171.69,NL,Mobile,2024-01-14 13:49:38.616715,84.044378,0
19591,446.8,US,Mobile,2024-01-14 13:51:02.287035,83.67032,0
19592,4.77,NL,Web,2024-01-14 13:51:12.445415,10.15838,0
19593,207.78,US,ATM,2024-01-14 13:51:23.208856,10.763441,0
19594,18.16,US,ATM,2024-01-14 13:51:27.620254,4.411398,0
19595,18.37,CN,ATM,2024-01-14 13:51:50.752383,23.132129,0
19596,3.41,FR,Mobile,2024-01-14 13:52:29.243599,38.491216,0
19597,204.28,ES,POS,2024-01-14 13:58:39.131357,369.887758,0
19598,113.97,NL,POS,2024-01-14 13:59:12.963146,33.831789,0
19599,4.39,NL,Mobile,2024-01-14 14:00:30.693921,77.730775,0
19600,80.31,IT,POS,2024-01-14 14:01:41.626018,70.932097,0
19601,10.24,IT,Mobile,2024-01-14 14:01:55.351722,13.725704,0
19602,111.35,NL,Web,2024-01-14 14:01:58.969034,3.617312,0
19603,42.08,FR,ATM,2024-01-14 14:02:46.349411,47.380377,0
19604,4.25,NL,ATM,2024-01-14 14:03:58.648929,72.299518,0
19605,141.48,IT,ATM,2024-01-14 14:10:19.598708,380.949779,0
19606,67.97,ES,Web,2024-01-14 14:10:46.245861,26.647153,0
19607,118.58,FR,Web,2024-01-14 14:13:02.258418,136.012557,0
19608,89.8,CN,Web,2024-01-14 14:13:31.127870,28.869452,0
19609,45.59,CN,Web,2024-01-14 14:14:41.285094,70.157224,1
19610,95.96,CN,Web,2024-01-14 14:15:36.001048,54.715954,0
19611,1.19,DE,Mobile,2024-01-14 14:15:39.267076,3.266028,0
19612,33.21,ES,Web,2024-01-14 14:15:44.164962,4.897886,0
19613,120.35,CN,Mobile,2024-01-14 14:15:45.423924,1.258962,0
19614,115.2,US,POS,2024-01-14 14:16:13.225541,27.801617,0
19615,174.72,ES,POS,2024-01-14 14:17:35.403824,82.178283,0
19616,75.54,CN,ATM,2024-01-14 14:17:46.783115,11.379291,0
19617,228.06,US,ATM,2024-01-14 14:18:42.644991,55.861876,0
19618,65.26,FR,ATM,2024-01-14 14:19:03.095430,20.450439,0
19619,55.52,FR,Mobile,2024-01-14 14:20:38.766208,95.670778,0
19620,17.57,US,Web,2024-01-14 14:22:14.853246,96.087038,0
19621,120.71,NL,Web,2024-01-14 14:23:44.463178,89.609932,0
19622,94.23,DE,Web,2024-01-14 14:24:29.108580,44.645402,0
19623,49.41,FR,Mobile,2024-01-14 14:24:49.200595,20.092015,0
19624,7.29,FR,Mobile,2024-01-14 14:26:28.669159,99.468564,0
19625,10.75,ES,Mobile,2024-01-14 14:26:41.024267,12.355108,0
19626,9.72,CN,Web,2024-01-14 14:27:01.553374,20.529107,0
19627,37.68,NL,Web,2024-01-14 14:27:13.749984,12.19661,0
19628,13.85,NL,Mobile,2024-01-14 14:28:21.040150,67.290166,0
19629,157.77,CN,Web,2024-01-14 14:29:30.587005,69.546855,0
19630,183.69,US,Mobile,2024-01-14 14:30:34.008167,63.421162,0
19631,155.46,CN,ATM,2024-01-14 14:31:06.238494,32.230327,0
19632,75.09,IT,Web,2024-01-14 14:31:12.571527,6.333033,0
19633,72.58,DE,Web,2024-01-14 14:33:37.833097,145.26157,0
19634,177.26,CN,ATM,2024-01-14 14:34:20.356890,42.523793,0
19635,41.71,US,ATM,2024-01-14 14:34:51.707730,31.35084,0
19636,5.15,IT,Mobile,2024-01-14 14:35:45.031896,53.324166,0
19637,50.85,NL,ATM,2024-01-14 14:35:57.882214,12.850318,0
19638,64.54,ES,POS,2024-01-14 14:36:06.413974,8.53176,0
19639,63.78,ES,POS,2024-01-14 14:36:37.618593,31.204619,0
19640,13.85,DE,ATM,2024-01-14 14:36:53.084299,15.465706,0
19641,122.38,US,Web,2024-01-14 14:37:09.890177,16.805878,0
19642,105.33,US,Web,2024-01-14 14:39:23.712455,133.822278,0
19643,20.89,PL,Web,2024-01-14 14:40:09.110805,45.39835,0
19644,64.1,US,ATM,2024-01-14 14:40:48.748011,39.637206,0
19645,124.98,NL,Mobile,2024-01-14 14:41:58.918351,70.17034,1
19646,0.62,US,POS,2024-01-14 14:45:00.549391,181.63104,1
19647,25.74,ES,Mobile,2024-01-14 14:45:07.689821,7.14043,0
19648,51.1,FR,ATM,2024-01-14 14:46:55.267877,107.578056,0
19649,149.16,PL,Web,2024-01-14 14:47:47.894845,52.626968,0
19650,128.34,DE,Web,2024-01-14 14:47:57.375909,9.481064,0
19651,13.09,CN,POS,2024-01-14 14:48:18.532558,21.156649,0
19652,49.7,FR,ATM,2024-01-14 14:48:58.041238,39.50868,0
19653,29.07,NL,Web,2024-01-14 14:50:08.540485,70.499247,0
19654,41.06,NL,Mobile,2024-01-14 14:50:25.212867,16.672382,0
19655,62.23,CN,Web,2024-01-14 14:51:11.140305,45.927438,1
19656,55.35,US,Web,2024-01-14 14:52:20.388749,69.248444,0
19657,12.21,CN,POS,2024-01-14 14:52:56.121753,35.733004,0
19658,10.38,FR,Mobile,2024-01-14 14:54:55.399585,119.277832,0
19659,11.17,PL,ATM,2024-01-14 14:56:57.563708,122.164123,0
19660,147.25,IT,Mobile,2024-01-14 14:57:35.734706,38.170998,0
19661,1.61,DE,Web,2024-01-14 15:01:12.284949,216.550243,0
19662,18.09,US,Web,2024-01-14 15:01:17.000605,4.715656,0
19663,249.69,FR,Mobile,2024-01-14 15:01:17.202688,0.202083,0
19664,5.46,FR,POS,2024-01-14 15:01:45.949542,28.746854,0
19665,2.96,PL,ATM,2024-01-14 15:02:41.091771,55.142229,0
19666,39.19,IT,Web,2024-01-14 15:03:40.617343,59.525572,1
19667,13.11,US,POS,2024-01-14 15:04:19.444219,38.826876,0
19668,66.73,ES,Mobile,2024-01-14 15:04:27.448102,8.003883,0
19669,33.07,DE,Mobile,2024-01-14 15:04:38.663853,11.215751,0
19670,18.75,IT,Web,2024-01-14 15:06:33.356457,114.692604,0
19671,525.8,FR,Web,2024-01-14 15:08:34.813277,121.45682,0
19672,33.38,ES,Mobile,2024-01-14 15:09:42.046080,67.232803,0
19673,81.96,NL,ATM,2024-01-14 15:10:47.523663,65.477583,0
19674,165.79,ES,ATM,2024-01-14 15:11:42.154430,54.630767,0
19675,204.48,NL,ATM,2024-01-14 15:11:55.762887,13.608457,0
19676,42.23,US,POS,2024-01-14 15:12:29.306167,33.54328,0
19677,298.9,IT,ATM,2024-01-14 15:13:40.729033,71.422866,0
19678,103.15,NL,Mobile,2024-01-14 15:14:26.963427,46.234394,0
19679,70.03,NL,POS,2024-01-14 15:14:28.088734,1.125307,0
19680,94.55,FR,Web,2024-01-14 15:17:32.260256,184.171522,0
19681,35.72,NL,Mobile,2024-01-14 15:19:24.048902,111.788646,0
19682,44.19,NL,POS,2024-01-14 15:19:42.159414,18.110512,0
19683,70.6,US,POS,2024-01-14 15:20:39.657929,57.498515,0
19684,31.66,DE,ATM,2024-01-14 15:23:13.681744,154.023815,0
19685,117.16,FR,Mobile,2024-01-14 15:23:19.738030,6.056286,0
19686,23.13,IT,ATM,2024-01-14 15:24:01.691504,41.953474,0
19687,127.49,US,POS,2024-01-14 15:24:38.246676,36.555172,0
19688,13.2,US,Mobile,2024-01-14 15:25:09.925492,31.678816,0
19689,19.61,IT,Mobile,2024-01-14 15:26:58.248503,108.323011,0
19690,111.9,IT,ATM,2024-01-14 15:27:26.993214,28.744711,0
19691,24.43,PL,ATM,2024-01-14 15:27:30.940025,3.946811,0
19692,126.93,US,Mobile,2024-01-14 15:27:35.026333,4.086308,0
19693,122.55,IT,ATM,2024-01-14 15:27:37.647436,2.621103,0
19694,23.8,PL,Web,2024-01-14 15:28:09.218557,31.571121,1
19695,6.07,ES,Web,2024-01-14 15:29:25.255954,76.037397,0
19696,14.56,DE,ATM,2024-01-14 15:29:38.924403,13.668449,0
19697,111.72,FR,ATM,2024-01-14 15:30:41.311368,62.386965,0
19698,150.18,PL,Mobile,2024-01-14 15:31:51.021455,69.710087,0
19699,38.64,FR,POS,2024-01-14 15:32:08.699999,17.678544,0
19700,14.35,ES,POS,2024-01-14 15:33:03.761150,55.061151,0
19701,6.28,CN,Mobile,2024-01-14 15:34:13.047036,69.285886,0
19702,19.45,FR,POS,2024-01-14 15:34:50.757588,37.710552,0
19703,311.71,PL,ATM,2024-01-14 15:35:15.390764,24.633176,0
19704,14.93,IT,ATM,2024-01-14 15:36:13.311989,57.921225,0
19705,7.21,ES,Web,2024-01-14 15:40:01.899167,228.587178,0
19706,123.15,IT,Mobile,2024-01-14 15:40:35.294737,33.39557,0
19707,76.45,ES,Mobile,2024-01-14 15:41:05.123425,29.828688,1
19708,61.23,CN,Web,2024-01-14 15:41:42.570577,37.447152,0
19709,47.52,CN,ATM,2024-01-14 15:41:47.327353,4.756776,0
19710,96.81,IT,POS,2024-01-14 15:42:35.661075,48.333722,0
19711,95.88,NL,POS,2024-01-14 15:42:59.573190,23.912115,0
19712,44.19,FR,Mobile,2024-01-14 15:43:07.340234,7.767044,0
19713,21.35,CN,ATM,2024-01-14 15:43:45.010655,37.670421,0
19714,147.24,DE,Mobile,2024-01-14 15:43:45.214039,0.203384,0
19715,14.39,IT,ATM,2024-01-14 15:44:16.042367,30.828328,0
19716,61.09,US,Mobile,2024-01-14 15:44:22.747573,6.705206,0
19717,94.39,CN,POS,2024-01-14 15:44:24.223131,1.475558,0
19718,81.48,FR,ATM,2024-01-14 15:46:08.621575,104.398444,0
19719,77.15,US,Web,2024-01-14 15:48:37.415864,148.794289,0
19720,86.9,FR,Web,2024-01-14 15:48:51.382854,13.96699,0
19721,166.78,ES,POS,2024-01-14 15:49:37.883120,46.500266,0
19722,36.38,FR,POS,2024-01-14 15:49:57.423451,19.540331,0
19723,78.99,PL,Mobile,2024-01-14 15:50:38.246482,40.823031,0
19724,95.51,US,Web,2024-01-14 15:51:12.675743,34.429261,0
19725,71.39,PL,ATM,2024-01-14 15:51:31.480443,18.8047,0
19726,186.65,NL,ATM,2024-01-14 15:52:43.797579,72.317136,0
19727,85.09,PL,Mobile,2024-01-14 15:52:51.911787,8.114208,0
19728,44.19,PL,ATM,2024-01-14 15:52:55.183770,3.271983,0
19729,149.45,ES,ATM,2024-01-14 15:54:22.760963,87.577193,0
19730,53.8,FR,Web,2024-01-14 15:55:28.545252,65.784289,0
19731,60.43,IT,POS,2024-01-14 15:56:09.957478,41.412226,0
19732,69.84,ES,ATM,2024-01-14 15:56:47.800480,37.843002,0
19733,31.18,DE,POS,2024-01-14 15:57:29.079478,41.278998,0
19734,102.57,DE,Mobile,2024-01-14 15:58:03.550583,34.471105,0
19735,8.26,PL,Web,2024-01-14 15:58:33.493527,29.942944,0
19736,162.51,FR,ATM,2024-01-14 15:59:15.045242,41.551715,0
19737,112.37,PL,POS,2024-01-14 16:00:00.157343,45.112101,0
19738,34.91,NL,ATM,2024-01-14 16:01:10.797646,70.640303,0
19739,20.54,NL,POS,2024-01-14 16:02:25.320386,74.52274,0
19740,39.27,US,POS,2024-01-14 16:02:53.773528,28.453142,0
19741,130.8,CN,Mobile,2024-01-14 16:03:25.792630,32.019102,0
19742,2.57,US,Mobile,2024-01-14 16:03:53.867906,28.075276,0
19743,50.48,CN,POS,2024-01-14 16:04:40.009471,46.141565,0
19744,23.45,NL,Mobile,2024-01-14 16:05:16.246651,36.23718,0
19745,166.32,DE,Mobile,2024-01-14 16:07:28.463438,132.216787,0
19746,42.73,FR,Web,2024-01-14 16:08:39.978438,71.515,0
19747,95.76,DE,POS,2024-01-14 16:10:57.332742,137.354304,0
19748,35.44,FR,POS,2024-01-14 16:12:11.426915,74.094173,0
